doi,author_name,given_name,family_name,keyword,pubmed_id,affiliation,institute,address,full_name
10.1093/ofid/ofab256,Hotchkiss RS,Richard S,Hotchkiss,Trichosporon,34189174,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, MSC 8066-22-6602, St. Louis, MO 63110, USA",Richard S Hotchkiss
10.1016/j.jcf.2023.02.003,Hong G,Gina,Hong,Trichosporon,36822979,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of. Electronic address: gina.hong@pennmedicine.upenn.edu.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA",Gina Hong
10.1016/j.jcf.2023.02.003,Daniel SG,Scott G,Daniel,Trichosporon,36822979,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA",Scott G Daniel
10.1016/j.jcf.2023.02.003,Bittinger K,Kyle,Bittinger,Trichosporon,36822979,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA",Kyle Bittinger
10.1016/j.jcf.2023.02.003,Glaser L,Laurel,Glaser,Trichosporon,36822979,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, United States.",University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA",Laurel Glaser
10.1016/j.jcf.2023.02.003,Mattei LM,Lisa M.,Mattei,Trichosporon,36822979,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA",Lisa M. Mattei
10.1016/j.jcf.2023.02.003,Dorgan DJ,Daniel J.,Dorgan,Trichosporon,36822979,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA",Daniel J. Dorgan
10.1016/j.jcf.2023.02.003,Hadjiliadis D,Denis,Hadjiliadis,Trichosporon,36822979,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA",Denis Hadjiliadis
10.1016/j.jcf.2023.02.003,Kawut SM,Steven M.,Kawut,Trichosporon,36822979,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA",Steven M. Kawut
10.1016/j.jcf.2023.02.003,Collman RG,Ronald G.,Collman,Trichosporon,36822979,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA",Ronald G. Collman
10.1128/mSphere.00166-19,Yockey J,Johnathan,Yockey,Rhodotorula,31167944,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA",Johnathan Yockey
10.1128/mSphere.00166-19,Andres L,Luke,Andres,Rhodotorula,31167944,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA",Luke Andres
10.1128/mSphere.00166-19,Carson M,Moleigh,Carson,Rhodotorula,31167944,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA",Moleigh Carson
10.1128/mSphere.00166-19,Ory JJ,Jeramia J.,Ory,Rhodotorula,31167944,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA",Jeramia J. Ory
10.1128/mSphere.00166-19,Reese AJ,Amy J.,Reese,Rhodotorula,31167944,"St. Louis College of Pharmacy, St. Louis, Missouri, USA amy.reese@stlcop.edu.",St. Louis College of Pharmacy,"2, Pharmacy Place, St. Louis, MO 63110, USA",Amy J. Reese
10.1093/femsyr/foab066,Schultz JC,J Carl,Schultz,Rhodotorula,34902017,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"114 Roger Adams Laboratory, MC-712, 600 South Mathews Avenue, Urbana, IL 61801",J Carl Schultz
10.1093/femsyr/foab066,Cao M,Mingfeng,Cao,Rhodotorula,34902017,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"114 Roger Adams Laboratory, MC-712, 600 South Mathews Avenue, Urbana, IL 61801",Mingfeng Cao
10.1093/femsyr/foab066,Mejia A,Andrea,Mejia,Rhodotorula,34902017,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"114 Roger Adams Laboratory, MC-712, 600 South Mathews Avenue, Urbana, IL 61801",Andrea Mejia
10.1093/femsyr/foab066,Zhao H,Huimin,Zhao,Rhodotorula,34902017,"Departments of Chemistry, Biochemistry, and Bioengineering, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"600 S Mathews Ave, Urbana, IL 61801, USA",Huimin Zhao
10.1038/s41598-022-25303-1,Morin MA,Manon A.,Morin,Geotrichum,36587027,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. manon.morin@ymail.com.",University of California San Diego,"9500 Gilman Dr, La Jolla, CA 92093, USA",Manon A. Morin
10.1038/s41598-022-25303-1,Morrison AJ,Anneliese J.,Morrison,Geotrichum,36587027,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA",Anneliese J. Morrison
10.1038/s41598-022-25303-1,Harms MJ,Michael J.,Harms,Geotrichum,36587027,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA",Michael J. Harms
10.1038/s41598-022-25303-1,Dutton RJ,Rachel J.,Dutton,Geotrichum,36587027,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. rjdutton@ucsd.edu.",University of California San Diego,"9301 S Scholars Dr, La Jolla, CA 92093, USA",Rachel J. Dutton
10.1094/PDIS-04-22-0916-PDN,Willbur JF,J. F.,Willbur,Geotrichum,36302729,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; willbur1@msu.edu.",Michigan State University,"648 N Shaw Ln, East Lansing, MI 48824, USA",J. F. Willbur
10.1094/PDIS-04-22-0916-PDN,Schlachter EM,E. M.,Schlachter,Geotrichum,36302729,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; schlach8@msu.edu.",Michigan State University,"648 N Shaw Ln, East Lansing, MI 48824, USA",E. M. Schlachter
10.1094/PDIS-04-22-0916-PDN,Satoh-Cruz M,M.,Satoh-Cruz,Geotrichum,36302729,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; satom@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA",M. Satoh-Cruz
10.1094/PDIS-04-22-0916-PDN,Ruth S,S.,Ruth,Geotrichum,36302729,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; ruthsara@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA",S. Ruth
10.1094/PDIS-04-22-0916-PDN,Burek C,C.,Burek,Geotrichum,36302729,"University of Washington, 7284, Seattle, Washington, United States; cburek@yahoo.com.",University of Washington,"18115 Campus Way NE, Bothell, WA 98011, USA",C. Burek
10.1094/PDIS-04-22-0916-PDN,Byrne J,J.,Byrne,Geotrichum,36302729,"Michigan State University, Plant, Soil, and Microbial Sciences, 114 CIPS, Diagnostic Services, East Lansing, Michigan, United States, 48824-6469; byrnejm@msu.edu.",Michigan State University,"648 N Shaw Ln, East Lansing, MI 48824, USA",J. Byrne
10.1111/ctr.13587,Fishman JA,Jay A.,Fishman,Pneumocystis,31077616,"Medicine, Transplant Infectious Diseases and Transplant Center, Massachusetts General Hospital and Harvard Medical School, Boston, Massachusetts.",Massachusetts General Hospital and Harvard Medical School,"165 Cambridge St Ste 301, Boston, MA 02114, USA",Jay A. Fishman
10.1111/ctr.13587,Gans H,Hayley,Gans,Pneumocystis,31077616,"Medicine, Pediatric Infectious Diseases Program for Immunocompromised Hosts, Stanford University, Stanford, California.",Stanford University,"730 Welch Rd, Palo Alto, CA 94304, USA",Hayley Gans
10.3390/jof9060602,Pungan D,Dora,Pungan,Pneumocystis,37367538,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA",Dora Pungan
10.3390/jof9060602,Fan J,Jia,Fan,Pneumocystis,37367538,"Department of Biochemistry, Center for Cellular & Molecular Diagnostics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"New Orleans, LA 70118, USA",Jia Fan
10.3390/jof9060602,Dai G,Guixiang,Dai,Pneumocystis,37367538,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA",Guixiang Dai
10.3390/jof9060602,Khatun MS,Mst Shamima,Khatun,Pneumocystis,37367538,"John W Deming Department of Internal Medicine, Center for Translational Research in Infection and Inflammation, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"131 S. Robertson Building, 131 S Robertson St, New Orleans, LA 70112, USA",Mst Shamima Khatun
10.3390/jof9060602,Dietrich ML,Monika L.,Dietrich,Pneumocystis,37367538,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA",Monika L. Dietrich
10.3390/jof9060602,Zwezdaryk KJ,Kevin J.,Zwezdaryk,Pneumocystis,37367538,"Department of Microbiology and Immunology, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA",Kevin J. Zwezdaryk
10.3390/jof9060602,Robinson JE,James E.,Robinson,Pneumocystis,37367538,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA",James E. Robinson
10.3390/jof9060602,Landry SJ,Samuel J.,Landry,Pneumocystis,37367538,"Department of Biochemistry and Molecular Biology, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA",Samuel J. Landry
10.3390/jof9060602,Kolls JK,Jay K.,Kolls,Pneumocystis,37367538,"Department of Pediatrics, Tulane University School of Medicine, New Orleans, LA 70112, USA.",Tulane University School of Medicine,"1415 Tulane Ave, New Orleans, LA 70112, USA",Jay K. Kolls
10.3390/jof8080799,Babb-Biernacki SJ,Spenser J.,Babb-Biernacki,Pneumocystis,36012788,"Museum of Natural Science and Department of Biological Sciences, Louisiana State University, Baton Rouge, LA 70803, USA.",Louisiana State University,"Murphy J. Foster Hall, 119 Dalrymple Dr, Baton Rouge, LA 70802, USA",Spenser J. Babb-Biernacki
10.3390/jof8080799,Esselstyn JA,Jacob A.,Esselstyn,Pneumocystis,36012788,"Museum of Natural Science and Department of Biological Sciences, Louisiana State University, Baton Rouge, LA 70803, USA.",Louisiana State University,"Murphy J. Foster Hall, 119 Dalrymple Dr, Baton Rouge, LA 70802, USA",Jacob A. Esselstyn
10.3390/jof8080799,Doyle VP,Vinson P.,Doyle,Pneumocystis,36012788,"Department of Plant Pathology and Crop Physiology, Louisiana State University AgCenter, Baton Rouge, LA 70809, USA.",Louisiana State University AgCenter,"324 Life Sciences Bldg., Baton Rouge, LA 70803, USA",Vinson P. Doyle
10.1128/mSphere.00488-19,Eddens T,Taylor,Eddens,Pneumocystis,31484742,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA",Taylor Eddens
10.1128/mSphere.00488-19,Elsegeiny W,Waleed,Elsegeiny,Pneumocystis,31484742,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA",Waleed Elsegeiny
10.1128/mSphere.00488-19,Ricks D,David,Ricks,Pneumocystis,31484742,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA",David Ricks
10.1128/mSphere.00488-19,Goodwin M,Meagan,Goodwin,Pneumocystis,31484742,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA",Meagan Goodwin
10.1128/mSphere.00488-19,Horne WT,William T.,Horne,Pneumocystis,31484742,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA",William T. Horne
10.1128/mSphere.00488-19,Zheng M,Mingquan,Zheng,Pneumocystis,31484742,"UPMC Children's Hospital of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Unparsed,"4401 Penn Ave, Pittsburgh, PA 15224, USA",Mingquan Zheng
10.1128/mSphere.00488-19,Kolls JK,Jay K.,Kolls,Pneumocystis,31484742,"Center for Translational Research in Infection and Inflammation, Tulane School of Medicine, New Orleans, Louisiana, USA jkolls1@tulane.edu.",Tulane School of Medicine,"1430 Tulane Ave, New Orleans, LA 70112, USA",Jay K. Kolls
10.3390/jof8020136,Daly KR,Kieran R.,Daly,Pneumocystis,35205890,"Division of Infectious Diseases, University of Cincinnati, Cincinnati, OH 45236, USA.",University of Cincinnati,"231 Albert Sabin Way, Cincinnati, OH 45229, USA",Kieran R. Daly
10.3390/jof8020136,Walzer PD,Peter D.,Walzer,Pneumocystis,35205890,"Division of Infectious Diseases, University of Cincinnati, Cincinnati, OH 45236, USA.",University of Cincinnati,"231 Albert Sabin Way, Cincinnati, OH 45229, USA",Peter D. Walzer
10.1016/j.cell.2022.09.015,Dohlman AB,Anders B.,Dohlman,Blastomyces,36179671,"Department of Biomedical Engineering, Center for Genomics and Computational Biology, Duke Microbiome Center, Duke University, Durham, NC 27708, USA. Electronic address: anders.dohlman@duke.edu.",Duke University,"Fitzpatrick Center for Interdisciplinary Engineering, Medicine and Applied Sciences, Science Dr, Durham, NC 27710, USA",Anders B. Dohlman
10.1016/j.cell.2022.09.015,Klug J,Jared,Klug,Blastomyces,36179671,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Jared Klug
10.1016/j.cell.2022.09.015,Mesko M,Marissa,Mesko,Blastomyces,36179671,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Marissa Mesko
10.1016/j.cell.2022.09.015,Gao IH,Iris H.,Gao,Blastomyces,36179671,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA",Iris H. Gao
10.1016/j.cell.2022.09.015,Lipkin SM,Steven M.,Lipkin,Blastomyces,36179671,"Joan and Sanford I. Weill Department of Medicine, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA.",Cornell University,"530 East 70th Street, M-522, New York, NY 10021, USA",Steven M. Lipkin
