keyword,pubmed_id,doi,author_name,affiliation,institute,address
Candida,31549952,10.2174/1389450120666190924155631,Parmar VS,"Department of Chemistry and Environmental Science, Medgar Evers College, The City University of New York, 1638 Bedford Avenue, Brooklyn, NY 11225, United States.",The City University of New York,"160 Convent Ave, New York, NY 10031, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Li XV,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Leonardi I,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Putzel GG,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Semon A,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Fiers WD,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Kusakabe T,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Lin WY,"Immunology and Microbial Pathogenesis Program, Weill Cornell Graduate School of Medical Sciences, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"402 E 67th St, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Gao IH,"Immunology and Microbial Pathogenesis Program, Weill Cornell Graduate School of Medical Sciences, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"402 E 67th St, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Doron I,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Gutierrez-Guerrero A,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,DeCelie MB,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Carriche GM,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Mesko M,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY, USA.",Cornell University,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Yang C,"Department of Pathology, Yale School of Medicine, Yale University, New Haven, CT, USA.",Yale University,"310 Cedar St LH108, New Haven, CT 06519, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Naglik JR,"Centre for Host-Microbiome Interactions, Faculty of Dentistry, Oral & Craniofacial Sciences, King's College London, London, UK.",King's College London,"29 Weston St, London SE1 9SP, UK"
Candida,35296857,10.1038/s41586-022-04502-w,Hube B,"Institute of Microbiology, FriedrichSchiller University, Jena, Germany.",FriedrichSchiller University,"Neugasse 25, 07743 Jena, Germany"
Candida,35296857,10.1038/s41586-022-04502-w,Scherl EJ,"The Jill Roberts Center for Inflammatory Bowel Disease, Weill Cornell Medicine, New York, NY, USA.",Unparsed,"1283 York Ave 9th Floor, New York, NY 10065, USA"
Candida,35296857,10.1038/s41586-022-04502-w,Iliev ID,"Department of Microbiology and Immunology, Weill Cornell Medicine, Cornell University, New York, NY, USA. iliev@med.cornell.edu.",Cornell University,"Ithaca, NY 14850, USA"
Candida,33627867,10.1038/s41586-021-03241-8,Rao C,"Division of Infectious Diseases, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave, Boston, MA 02115, USA"
Candida,33627867,10.1038/s41586-021-03241-8,Coyte KZ,"Division of Evolution and Genomic Sciences, School of Biological Sciences, University of Manchester, Manchester, UK. katharine.coyte@manchester.ac.uk.",University of Manchester,"Oxford Rd, Manchester M13 9PL, UK"
Candida,33627867,10.1038/s41586-021-03241-8,Bainter W,"Division of Immunology, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Candida,33627867,10.1038/s41586-021-03241-8,Geha RS,"Division of Immunology, Department of Pediatrics, Boston Children's Hospital, Boston, MA, USA.",Unparsed,"300 Longwood Ave Fegan 6, Boston, MA 02115, USA"
Candida,33627867,10.1038/s41586-021-03241-8,Martin CR,"Department of Neonatology and Division of Translational Research, Beth Israel Deaconess Medical Center, Boston, MA, USA.",Unparsed,"99 Brookline Ave, Boston, MA 02215, USA"
Candida,33627867,10.1038/s41586-021-03241-8,Rakoff-Nahoum S,"Broad Institute of MIT and Harvard, Cambridge, MA, USA. seth.rakoff-nahoum@childrens.harvard.edu.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Breazzano MP,"Wilmer Eye Institute, Johns Hopkins Hospital, Johns Hopkins University, Baltimore, Maryland.",Johns Hopkins University,"1800 Orleans St, Baltimore, MD 21287, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Bond JB,"Vanderbilt Eye Institute, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University Medical Center,"2311 Pierce Ave, Nashville, TN 37232, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Bearelly S,"Edward S. Harkness Eye Institute, New York-Presbyterian Hospital, Columbia University Medical Center, New York City, New York.",Columbia University Medical Center,"Vanderbilt Clinic Building, 622 W 168th St 3rd Floor, New York, NY 10032, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Kim DH,"Casey Eye Institute, Oregon Health and Sciences University, Portland, Oregon.",Oregon Health and Sciences University,"3303 S Bond Ave Building 1, 11th Floor, Portland, OR 97239, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Donahue SP,"Vanderbilt Eye Institute, Vanderbilt University Medical Center, Nashville, Tennessee.",Vanderbilt University Medical Center,"2311 Pierce Ave, Nashville, TN 37232, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Lum F,"American Academy of Ophthalmology, San Francisco, California. Electronic address: flum@aao.org.",American Academy of Ophthalmology,"655 Beach St, San Francisco, CA 94109, USA"
Candida,34293405,10.1016/j.ophtha.2021.07.015,Olsen TW,"Department of Ophthalmology, Mayo Clinic, Rochester, Minneapolis.",Unparsed,"200 1st St SW, Rochester, MN 55905, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Ost KS,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,O'Meara TR,"Department of Microbiology and Immunology, University of Michigan Medical School, Ann Arbor, MI, USA.",University of Michigan Medical School,"Medical Sciences Research Building II, 1150 W Medical Center Dr Suite 5641, Ann Arbor, MI 48109, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Stephens WZ,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Chiaro T,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Zhou H,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Penman J,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Bell R,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Catanzaro JR,"Section of Pulmonology, Allergy, Immunology and Sleep Medicine, Department of Pediatrics, Yale University School of Medicine, New Haven, CT, USA.",Yale University School of Medicine,"300 Cedar St #441, New Haven, CT 06520, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Song D,"Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.",Yale University School of Medicine,"300 Cedar St, New Haven, CT 06520, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Singh S,"The Lundquist Institute of Biomedical Innovation, Harbor-UCLA Medical Center, Torrance, CA, USA.",The Lundquist Institute of Biomedical Innovation,"1124 W Carson St, Torrance, CA 90502, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Call DH,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT, USA.",Brigham Young University,"C100 Ezra Taft Benson Building (BNSN, Brigham Young University, Provo, UT 84604, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Hwang-Wong E,"Department of Molecular Biology and Genetics, Johns Hopkins University School of Medicine, Baltimore, MD, USA.",Johns Hopkins University School of Medicine,"725 N Wolfe St, Baltimore, MD 21205, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Hanson KE,"Department of Pathology, Division of Clinical Microbiology, University of Utah, Salt Lake City, UT, USA.",University of Utah,"15 N. Medical Drive East, Suite 1100, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Valentine JF,"Department of Internal Medicine, Division of Gastroenterology, University of Utah School of Medicine, Salt Lake City, UT, USA.",University of Utah School of Medicine,"30 N 1900 E, Salt Lake City, UT 84132, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Christensen KA,"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT, USA.",Brigham Young University,"C100 Ezra Taft Benson Building (BNSN, Brigham Young University, Provo, UT 84604, USA"
Candida,34262174,10.1038/s41586-021-03722-w,O'Connell RM,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Cormack B,"Department of Molecular Biology and Genetics, Johns Hopkins University School of Medicine, Baltimore, MD, USA.",Johns Hopkins University School of Medicine,"725 N Wolfe St, Baltimore, MD 21205, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Ibrahim AS,"David Geffen School of Medicine at UCLA, Los Angeles, CA, USA.",David Geffen School of Medicine at UCLA,"10833 Le Conte Ave, Los Angeles, CA 90095, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Palm NW,"Department of Immunobiology, Yale University School of Medicine, New Haven, CT, USA.",Yale University School of Medicine,"300 Cedar St, New Haven, CT 06520, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Noble SM,"Department of Microbiology and Immunology, UCSF School of Medicine, San Francisco, CA, USA.",UCSF School of Medicine,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Candida,34262174,10.1038/s41586-021-03722-w,Round JL,"Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA. june.round@path.utah.edu.",University of Utah,"2000 Cir of Hope Dr, Salt Lake City, UT 84112, USA"
Pichia,35781202,10.1007/978-1-0716-2399-2_7,Lin-Cereghino J,"Department of Biological Sciences, University of the Pacific, Stockton, CA, USA.",University of the Pacific,"Stockton, CA 95204, USA"
Pichia,35781202,10.1007/978-1-0716-2399-2_7,Naranjo CA,"Department of Biological Sciences, University of the Pacific, Stockton, CA, USA.",University of the Pacific,"Stockton, CA 95204, USA"
Pichia,35781202,10.1007/978-1-0716-2399-2_7,Lin-Cereghino GP,"Department of Biological Sciences, University of the Pacific, Stockton, CA, USA. glincere@pacific.edu.",University of the Pacific,"Stockton, CA 95204, USA"
Pichia,33527350,10.1002/bit.27698,Lu AE,"Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Massachusetts Institute of Technology,"25 Ames St, Cambridge, MA 02139, USA"
Pichia,33527350,10.1002/bit.27698,Maloney AJ,"Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Massachusetts Institute of Technology,"25 Ames St, Cambridge, MA 02139, USA"
Pichia,33527350,10.1002/bit.27698,Dalvie NC,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,10.1002/bit.27698,Brady JR,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,10.1002/bit.27698,Love KR,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,10.1002/bit.27698,Love JC,"Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Koch Institute for Integrative Cancer Research,"500 Main St building 76, Cambridge, MA 02139, USA"
Pichia,33527350,10.1002/bit.27698,Braatz RD,"Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA.",Massachusetts Institute of Technology,"25 Ames St, Cambridge, MA 02139, USA"
Pichia,37747226,10.1128/MRA.00337-23,Bagley JA,"Centre for Applied Synthetic Biology, Concordia University, Montréal, Québec, Canada.",Concordia University,"1515 Rue Sainte-Catherine, Montréal, QC H3G 2W1, Canada"
Pichia,37747226,10.1128/MRA.00337-23,Pyne ME,"Centre for Applied Synthetic Biology, Concordia University, Montréal, Québec, Canada.",Concordia University,"1515 Rue Sainte-Catherine, Montréal, QC H3G 2W1, Canada"
Pichia,37747226,10.1128/MRA.00337-23,Exley K,"Centre for Applied Synthetic Biology, Concordia University, Montréal, Québec, Canada.",Concordia University,"1515 Rue Sainte-Catherine, Montréal, QC H3G 2W1, Canada"
Pichia,37747226,10.1128/MRA.00337-23,Kevvai K,"Centre for Applied Synthetic Biology, Concordia University, Montréal, Québec, Canada.",Concordia University,"1515 Rue Sainte-Catherine, Montréal, QC H3G 2W1, Canada"
Pichia,37747226,10.1128/MRA.00337-23,Wang Q,"bp Bioscience Center, San Diego, California, USA.",Unparsed,"10628 Science Center Dr, San Diego, CA 92121, USA"
