keyword,pubmedId,articleTitle,author_name,affiliation,institute,address
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Hoofnagle MH,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Kirby JP,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Leonard JM,"Department of Surgery, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Mejia-Chew C,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Spec A,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Blood J,"Department of Anesthesiology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Miles SM,"Department of Anesthesiology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Ransom EM,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Potter RF,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Gaut JP,"Department of Pathology & Immunology, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"660 S Euclid Ave, St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Remy KE,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,34189174,IL-7 Immunotherapy in a Nonimmunocompromised Patient With Intractable Fungal Wound Sepsis,Hotchkiss RS,"Department of Medicine, Washington University School of Medicine, St. Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Hong G,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of. Electronic address: gina.hong@pennmedicine.upenn.edu.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Daniel SG,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Lee JJ,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Bittinger K,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Glaser L,"Department of Pathology and Laboratory Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, United States.",University of Pennsylvania,"3400 Spruce St, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Mattei LM,"Division of Gastroenterology, Hepatology, and Nutrition, Children's Hospital of Philadelphia, Philadelphia 19104.",Unparsed,"3401 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Dorgan DJ,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Hadjiliadis D,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Kawut SM,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Trichosporon,36822979,Distinct community structures of the fungal microbiome and respiratory health in adults with cystic fibrosis,Collman RG,"Department of Medicine, Division of Pulmonary, Allergy and Critical Care, Perelman School of Medicine at the University of Pennsylvania, Philadelphia, Palestine, State of.",Perelman School of Medicine at the University of Pennsylvania,"Perelman Center for Advice Medicine, 3400 Civic Center Blvd, Philadelphia, PA 19104, USA"
Rhodotorula,31167944,Cell Envelope Integrity and Capsule Characterization of Rhodotorula mucilaginosa Strains from Clinical and Environmental Sources,Yockey J,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Cell Envelope Integrity and Capsule Characterization of Rhodotorula mucilaginosa Strains from Clinical and Environmental Sources,Andres L,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Cell Envelope Integrity and Capsule Characterization of Rhodotorula mucilaginosa Strains from Clinical and Environmental Sources,Carson M,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Cell Envelope Integrity and Capsule Characterization of Rhodotorula mucilaginosa Strains from Clinical and Environmental Sources,Ory JJ,"St. Louis College of Pharmacy, St. Louis, Missouri, USA.",St. Louis College of Pharmacy,"St. Louis College of Pharmacy Parking Garage, 1 PHARMACY PL, St. Louis, MO 63110, USA"
Rhodotorula,31167944,Cell Envelope Integrity and Capsule Characterization of Rhodotorula mucilaginosa Strains from Clinical and Environmental Sources,Reese AJ,"St. Louis College of Pharmacy, St. Louis, Missouri, USA amy.reese@stlcop.edu.",St. Louis College of Pharmacy,"2, Pharmacy Place, St. Louis, MO 63110, USA"
Rhodotorula,34902017,CUT&RUN identifies centromeric DNA regions of Rhodotorula toruloides IFO0880,Schultz JC,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,CUT&RUN identifies centromeric DNA regions of Rhodotorula toruloides IFO0880,Cao M,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,CUT&RUN identifies centromeric DNA regions of Rhodotorula toruloides IFO0880,Mejia A,"Department of Chemical and Biomolecular Engineering, U.S. Department of Energy Center for Advanced Bioenergy and Bioproducts Innovation (CABBI), Carl R. Woese Institute for Genomic Biology, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"Champaign, IL, USA"
Rhodotorula,34902017,CUT&RUN identifies centromeric DNA regions of Rhodotorula toruloides IFO0880,Zhao H,"Departments of Chemistry, Biochemistry, and Bioengineering, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",University of Illinois at Urbana-Champaign,"600 S Mathews Ave, Urbana, IL 61801, USA"
Geotrichum,36587027,Higher-order interactions shape microbial interactions as microbial community complexity increases,Morin MA,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. manon.morin@ymail.com.",University of California San Diego,"9500 Gilman Dr, La Jolla, CA 92093, USA"
Geotrichum,36587027,Higher-order interactions shape microbial interactions as microbial community complexity increases,Morrison AJ,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA"
Geotrichum,36587027,Higher-order interactions shape microbial interactions as microbial community complexity increases,Harms MJ,"Institute of Molecular Biology, University of Oregon, Eugene, OR, USA.",University of Oregon,"273, Onyx Bridge, 1318 Franklin Blvd, Eugene, OR 97403, USA"
Geotrichum,36587027,Higher-order interactions shape microbial interactions as microbial community complexity increases,Dutton RJ,"School of Biological Science, University of California San Diego, San Diego, 92093, USA. rjdutton@ucsd.edu.",University of California San Diego,"9301 S Scholars Dr, La Jolla, CA 92093, USA"
Geotrichum,36302729,First report of Geotrichum candidum causing rubbery rot of potato (Solanum tuberosum) in Michigan,Willbur JF,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; willbur1@msu.edu.",Michigan State University,"East Lansing, MI, USA"
Geotrichum,36302729,First report of Geotrichum candidum causing rubbery rot of potato (Solanum tuberosum) in Michigan,Schlachter EM,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; schlach8@msu.edu.",Michigan State University,"East Lansing, MI, USA"
Geotrichum,36302729,First report of Geotrichum candidum causing rubbery rot of potato (Solanum tuberosum) in Michigan,Satoh-Cruz M,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; satom@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA"
Geotrichum,36302729,First report of Geotrichum candidum causing rubbery rot of potato (Solanum tuberosum) in Michigan,Ruth S,"Michigan State University, Plant, Soil and Microbial Sciences, East Lansing, Michigan, United States; ruthsara@msu.edu.",Michigan State University,"Plant and Soil Sciences Building, 1066 Bogue St Room A286, East Lansing, MI 48824, USA"
Geotrichum,36302729,First report of Geotrichum candidum causing rubbery rot of potato (Solanum tuberosum) in Michigan,Burek C,"University of Washington, 7284, Seattle, Washington, United States; cburek@yahoo.com.",University of Washington,"18115 Campus Way NE, Bothell, WA 98011, USA"
Geotrichum,36302729,First report of Geotrichum candidum causing rubbery rot of potato (Solanum tuberosum) in Michigan,Byrne J,"Michigan State University, Plant, Soil, and Microbial Sciences, 114 CIPS, Diagnostic Services, East Lansing, Michigan, United States, 48824-6469; byrnejm@msu.edu.",Michigan State University,"East Lansing, MI, USA"
